,type,name,url,minority_url,thomas_id,house_committee_id,subcommittees,address,phone,rss_url,jurisdiction,youtube_id,jurisdiction_source,minority_rss_url,senate_committee_id,wikipedia,subcommittee_name,subcommittee_thomas_id
95,house,"House Committee on Science, Space, and Technology",https://science.house.gov/,https://republicans-science.house.gov/,HSSY,SY,"[{'name': 'Energy', 'thomas_id': '20', 'address': '2321 RHOB; Washington, DC 20515', 'phone': '(202) 225-6371'}, {'name': 'Investigations and Oversight', 'thomas_id': '21', 'address': '2321 RHOB; Washington, DC 20515', 'phone': '(202) 225-6371'}, {'name': 'Space and Aeronautics', 'thomas_id': '16', 'address': '2321 RHOB; Washington, DC 20515', 'phone': '(202) 225-6371'}, {'name': 'Environment', 'thomas_id': '18', 'address': '2321 RHOB; Washington, DC 20515', 'phone': '(202) 225-6371'}, {'name': 'Research and Technology', 'thomas_id': '15', 'address': '2321 RHOB; Washington, DC 20515', 'phone': '(202) 225-6371'}]","2321 RHOB; Washington, DC 20515-6301",(202) 225-6371,,"The Committee on Science, Space, and Technology has a jurisdiction over a range of matters related to energy research and development, federally owned or operated non-military energy laboratories, astronautical research and development, civil aviation, environmental research and development; marine research, and more. The Committee oversees the National Institute of Standards and Technology, National Aeronautics and Space Administration, National Science Foundation, and National Weather Service. It also reviews laws, programs, and Government activities relating to non-military research and development to report back to the House.",UCtoUE3dJ-mLUo5dwGs7hXOw,https://science.house.gov/about/jurisdiction,,,,Investigations and Oversight,21
96,house,"House Committee on Science, Space, and Technology",https://science.house.gov/,https://republicans-science.house.gov/,HSSY,SY,"[{'name': 'Energy', 'thomas_id': '20', 'address': '2321 RHOB; Washington, DC 20515', 'phone': '(202) 225-6371'}, {'name': 'Investigations and Oversight', 'thomas_id': '21', 'address': '2321 RHOB; Washington, DC 20515', 'phone': '(202) 225-6371'}, {'name': 'Space and Aeronautics', 'thomas_id': '16', 'address': '2321 RHOB; Washington, DC 20515', 'phone': '(202) 225-6371'}, {'name': 'Environment', 'thomas_id': '18', 'address': '2321 RHOB; Washington, DC 20515', 'phone': '(202) 225-6371'}, {'name': 'Research and Technology', 'thomas_id': '15', 'address': '2321 RHOB; Washington, DC 20515', 'phone': '(202) 225-6371'}]","2321 RHOB; Washington, DC 20515-6301",(202) 225-6371,,"The Committee on Science, Space, and Technology has a jurisdiction over a range of matters related to energy research and development, federally owned or operated non-military energy laboratories, astronautical research and development, civil aviation, environmental research and development; marine research, and more. The Committee oversees the National Institute of Standards and Technology, National Aeronautics and Space Administration, National Science Foundation, and National Weather Service. It also reviews laws, programs, and Government activities relating to non-military research and development to report back to the House.",UCtoUE3dJ-mLUo5dwGs7hXOw,https://science.house.gov/about/jurisdiction,,,,Space and Aeronautics,16
97,house,"House Committee on Science, Space, and Technology",https://science.house.gov/,https://republicans-science.house.gov/,HSSY,SY,"[{'name': 'Energy', 'thomas_id': '20', 'address': '2321 RHOB; Washington, DC 20515', 'phone': '(202) 225-6371'}, {'name': 'Investigations and Oversight', 'thomas_id': '21', 'address': '2321 RHOB; Washington, DC 20515', 'phone': '(202) 225-6371'}, {'name': 'Space and Aeronautics', 'thomas_id': '16', 'address': '2321 RHOB; Washington, DC 20515', 'phone': '(202) 225-6371'}, {'name': 'Environment', 'thomas_id': '18', 'address': '2321 RHOB; Washington, DC 20515', 'phone': '(202) 225-6371'}, {'name': 'Research and Technology', 'thomas_id': '15', 'address': '2321 RHOB; Washington, DC 20515', 'phone': '(202) 225-6371'}]","2321 RHOB; Washington, DC 20515-6301",(202) 225-6371,,"The Committee on Science, Space, and Technology has a jurisdiction over a range of matters related to energy research and development, federally owned or operated non-military energy laboratories, astronautical research and development, civil aviation, environmental research and development; marine research, and more. The Committee oversees the National Institute of Standards and Technology, National Aeronautics and Space Administration, National Science Foundation, and National Weather Service. It also reviews laws, programs, and Government activities relating to non-military research and development to report back to the House.",UCtoUE3dJ-mLUo5dwGs7hXOw,https://science.house.gov/about/jurisdiction,,,,Environment,18
98,house,"House Committee on Science, Space, and Technology",https://science.house.gov/,https://republicans-science.house.gov/,HSSY,SY,"[{'name': 'Energy', 'thomas_id': '20', 'address': '2321 RHOB; Washington, DC 20515', 'phone': '(202) 225-6371'}, {'name': 'Investigations and Oversight', 'thomas_id': '21', 'address': '2321 RHOB; Washington, DC 20515', 'phone': '(202) 225-6371'}, {'name': 'Space and Aeronautics', 'thomas_id': '16', 'address': '2321 RHOB; Washington, DC 20515', 'phone': '(202) 225-6371'}, {'name': 'Environment', 'thomas_id': '18', 'address': '2321 RHOB; Washington, DC 20515', 'phone': '(202) 225-6371'}, {'name': 'Research and Technology', 'thomas_id': '15', 'address': '2321 RHOB; Washington, DC 20515', 'phone': '(202) 225-6371'}]","2321 RHOB; Washington, DC 20515-6301",(202) 225-6371,,"The Committee on Science, Space, and Technology has a jurisdiction over a range of matters related to energy research and development, federally owned or operated non-military energy laboratories, astronautical research and development, civil aviation, environmental research and development; marine research, and more. The Committee oversees the National Institute of Standards and Technology, National Aeronautics and Space Administration, National Science Foundation, and National Weather Service. It also reviews laws, programs, and Government activities relating to non-military research and development to report back to the House.",UCtoUE3dJ-mLUo5dwGs7hXOw,https://science.house.gov/about/jurisdiction,,,,Research and Technology,15
99,house,House Committee on Veterans' Affairs,https://veterans.house.gov/,https://republicans-veterans.house.gov/,HSVR,VR,"[{'name': 'Disability Assistance and Memorial Affairs', 'thomas_id': '09', 'address': '364 CHOB; Washington, DC 20515', 'phone': '(202) 225-3527'}, {'name': 'Economic Opportunity', 'thomas_id': '10', 'address': '364 CHOB; Washington, DC 20515', 'phone': '(202) 225-3527'}, {'name': 'Health', 'thomas_id': '03', 'address': '364 CHOB; Washington, DC 20515', 'phone': '(202) 225-3527'}, {'name': 'Oversight and Investigations', 'thomas_id': '08', 'address': '364 CHOB; Washington, DC 20515', 'phone': '(202) 225-3527'}, {'name': 'Technology Modernization', 'thomas_id': '11', 'address': '364 CHOB; Washington, DC 20515', 'phone': '(202) 225-3527'}]","364 CHOB; Washington, DC 20515-6335",(202) 225-3527,,"The House Committee on Veterans' Affairs is the authorizing committee for the Department of Veterans Affairs (VA). The committee is responsible for recommending legislation expanding, curtailing, or fine-tuning existing laws relating to veterans' benefits. The Committee also has oversight responsibility, which means monitoring and evaluating the operations of the VA. If the Committee finds that VA is not administering laws as Congress intended, then it is addressed through the hearing process and legislation.",UCvI8xjyh45-XAJbfPcjUdbQ,https://veterans.house.gov/about/history.htm,,,,Disability Assistance and Memorial Affairs,09
100,house,House Committee on Veterans' Affairs,https://veterans.house.gov/,https://republicans-veterans.house.gov/,HSVR,VR,"[{'name': 'Disability Assistance and Memorial Affairs', 'thomas_id': '09', 'address': '364 CHOB; Washington, DC 20515', 'phone': '(202) 225-3527'}, {'name': 'Economic Opportunity', 'thomas_id': '10', 'address': '364 CHOB; Washington, DC 20515', 'phone': '(202) 225-3527'}, {'name': 'Health', 'thomas_id': '03', 'address': '364 CHOB; Washington, DC 20515', 'phone': '(202) 225-3527'}, {'name': 'Oversight and Investigations', 'thomas_id': '08', 'address': '364 CHOB; Washington, DC 20515', 'phone': '(202) 225-3527'}, {'name': 'Technology Modernization', 'thomas_id': '11', 'address': '364 CHOB; Washington, DC 20515', 'phone': '(202) 225-3527'}]","364 CHOB; Washington, DC 20515-6335",(202) 225-3527,,"The House Committee on Veterans' Affairs is the authorizing committee for the Department of Veterans Affairs (VA). The committee is responsible for recommending legislation expanding, curtailing, or fine-tuning existing laws relating to veterans' benefits. The Committee also has oversight responsibility, which means monitoring and evaluating the operations of the VA. If the Committee finds that VA is not administering laws as Congress intended, then it is addressed through the hearing process and legislation.",UCvI8xjyh45-XAJbfPcjUdbQ,https://veterans.house.gov/about/history.htm,,,,Economic Opportunity,10
101,house,House Committee on Veterans' Affairs,https://veterans.house.gov/,https://republicans-veterans.house.gov/,HSVR,VR,"[{'name': 'Disability Assistance and Memorial Affairs', 'thomas_id': '09', 'address': '364 CHOB; Washington, DC 20515', 'phone': '(202) 225-3527'}, {'name': 'Economic Opportunity', 'thomas_id': '10', 'address': '364 CHOB; Washington, DC 20515', 'phone': '(202) 225-3527'}, {'name': 'Health', 'thomas_id': '03', 'address': '364 CHOB; Washington, DC 20515', 'phone': '(202) 225-3527'}, {'name': 'Oversight and Investigations', 'thomas_id': '08', 'address': '364 CHOB; Washington, DC 20515', 'phone': '(202) 225-3527'}, {'name': 'Technology Modernization', 'thomas_id': '11', 'address': '364 CHOB; Washington, DC 20515', 'phone': '(202) 225-3527'}]","364 CHOB; Washington, DC 20515-6335",(202) 225-3527,,"The House Committee on Veterans' Affairs is the authorizing committee for the Department of Veterans Affairs (VA). The committee is responsible for recommending legislation expanding, curtailing, or fine-tuning existing laws relating to veterans' benefits. The Committee also has oversight responsibility, which means monitoring and evaluating the operations of the VA. If the Committee finds that VA is not administering laws as Congress intended, then it is addressed through the hearing process and legislation.",UCvI8xjyh45-XAJbfPcjUdbQ,https://veterans.house.gov/about/history.htm,,,,Health,03
102,house,House Committee on Veterans' Affairs,https://veterans.house.gov/,https://republicans-veterans.house.gov/,HSVR,VR,"[{'name': 'Disability Assistance and Memorial Affairs', 'thomas_id': '09', 'address': '364 CHOB; Washington, DC 20515', 'phone': '(202) 225-3527'}, {'name': 'Economic Opportunity', 'thomas_id': '10', 'address': '364 CHOB; Washington, DC 20515', 'phone': '(202) 225-3527'}, {'name': 'Health', 'thomas_id': '03', 'address': '364 CHOB; Washington, DC 20515', 'phone': '(202) 225-3527'}, {'name': 'Oversight and Investigations', 'thomas_id': '08', 'address': '364 CHOB; Washington, DC 20515', 'phone': '(202) 225-3527'}, {'name': 'Technology Modernization', 'thomas_id': '11', 'address': '364 CHOB; Washington, DC 20515', 'phone': '(202) 225-3527'}]","364 CHOB; Washington, DC 20515-6335",(202) 225-3527,,"The House Committee on Veterans' Affairs is the authorizing committee for the Department of Veterans Affairs (VA). The committee is responsible for recommending legislation expanding, curtailing, or fine-tuning existing laws relating to veterans' benefits. The Committee also has oversight responsibility, which means monitoring and evaluating the operations of the VA. If the Committee finds that VA is not administering laws as Congress intended, then it is addressed through the hearing process and legislation.",UCvI8xjyh45-XAJbfPcjUdbQ,https://veterans.house.gov/about/history.htm,,,,Oversight and Investigations,08
103,house,House Committee on Veterans' Affairs,https://veterans.house.gov/,https://republicans-veterans.house.gov/,HSVR,VR,"[{'name': 'Disability Assistance and Memorial Affairs', 'thomas_id': '09', 'address': '364 CHOB; Washington, DC 20515', 'phone': '(202) 225-3527'}, {'name': 'Economic Opportunity', 'thomas_id': '10', 'address': '364 CHOB; Washington, DC 20515', 'phone': '(202) 225-3527'}, {'name': 'Health', 'thomas_id': '03', 'address': '364 CHOB; Washington, DC 20515', 'phone': '(202) 225-3527'}, {'name': 'Oversight and Investigations', 'thomas_id': '08', 'address': '364 CHOB; Washington, DC 20515', 'phone': '(202) 225-3527'}, {'name': 'Technology Modernization', 'thomas_id': '11', 'address': '364 CHOB; Washington, DC 20515', 'phone': '(202) 225-3527'}]","364 CHOB; Washington, DC 20515-6335",(202) 225-3527,,"The House Committee on Veterans' Affairs is the authorizing committee for the Department of Veterans Affairs (VA). The committee is responsible for recommending legislation expanding, curtailing, or fine-tuning existing laws relating to veterans' benefits. The Committee also has oversight responsibility, which means monitoring and evaluating the operations of the VA. If the Committee finds that VA is not administering laws as Congress intended, then it is addressed through the hearing process and legislation.",UCvI8xjyh45-XAJbfPcjUdbQ,https://veterans.house.gov/about/history.htm,,,,Technology Modernization,11
104,house,House Committee on Ways and Means,https://waysandmeans.house.gov/,https://gop-waysandmeans.house.gov/,HSWM,WM,"[{'name': 'Health', 'thomas_id': '02', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-3943'}, {'name': 'Work and Welfare', 'thomas_id': '03', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-9263'}, {'name': 'Oversight', 'thomas_id': '06', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-3625'}, {'name': 'Tax', 'thomas_id': '05', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-5522'}, {'name': 'Social Security', 'thomas_id': '01', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-9263'}, {'name': 'Trade', 'thomas_id': '04', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-6649'}]","1139 LHOB; Washington, DC 20515-6348",(202) 225-3625,,"The Committee on Ways and Means is the chief tax-writing committee in the House of Representatives. The Committee derives a large share of its jurisdiction from Article I, Section VII of the U.S. Constitution, which declares, “All Bills for raising Revenue shall originate in the House of Representatives.” The committee has jurisdiction over revenue and related issues such as tariffs, reciprocal trade agreements, and the bonded debt of the United States. It also oversees revenue-related aspects of the Social Security system, Medicare, and social services programs.",UCrz_XV52yquSiXvyjdh03Fw,https://waysandmeans.house.gov/history/,,,,Health,02
105,house,House Committee on Ways and Means,https://waysandmeans.house.gov/,https://gop-waysandmeans.house.gov/,HSWM,WM,"[{'name': 'Health', 'thomas_id': '02', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-3943'}, {'name': 'Work and Welfare', 'thomas_id': '03', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-9263'}, {'name': 'Oversight', 'thomas_id': '06', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-3625'}, {'name': 'Tax', 'thomas_id': '05', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-5522'}, {'name': 'Social Security', 'thomas_id': '01', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-9263'}, {'name': 'Trade', 'thomas_id': '04', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-6649'}]","1139 LHOB; Washington, DC 20515-6348",(202) 225-3625,,"The Committee on Ways and Means is the chief tax-writing committee in the House of Representatives. The Committee derives a large share of its jurisdiction from Article I, Section VII of the U.S. Constitution, which declares, “All Bills for raising Revenue shall originate in the House of Representatives.” The committee has jurisdiction over revenue and related issues such as tariffs, reciprocal trade agreements, and the bonded debt of the United States. It also oversees revenue-related aspects of the Social Security system, Medicare, and social services programs.",UCrz_XV52yquSiXvyjdh03Fw,https://waysandmeans.house.gov/history/,,,,Work and Welfare,03
106,house,House Committee on Ways and Means,https://waysandmeans.house.gov/,https://gop-waysandmeans.house.gov/,HSWM,WM,"[{'name': 'Health', 'thomas_id': '02', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-3943'}, {'name': 'Work and Welfare', 'thomas_id': '03', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-9263'}, {'name': 'Oversight', 'thomas_id': '06', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-3625'}, {'name': 'Tax', 'thomas_id': '05', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-5522'}, {'name': 'Social Security', 'thomas_id': '01', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-9263'}, {'name': 'Trade', 'thomas_id': '04', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-6649'}]","1139 LHOB; Washington, DC 20515-6348",(202) 225-3625,,"The Committee on Ways and Means is the chief tax-writing committee in the House of Representatives. The Committee derives a large share of its jurisdiction from Article I, Section VII of the U.S. Constitution, which declares, “All Bills for raising Revenue shall originate in the House of Representatives.” The committee has jurisdiction over revenue and related issues such as tariffs, reciprocal trade agreements, and the bonded debt of the United States. It also oversees revenue-related aspects of the Social Security system, Medicare, and social services programs.",UCrz_XV52yquSiXvyjdh03Fw,https://waysandmeans.house.gov/history/,,,,Oversight,06
107,house,House Committee on Ways and Means,https://waysandmeans.house.gov/,https://gop-waysandmeans.house.gov/,HSWM,WM,"[{'name': 'Health', 'thomas_id': '02', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-3943'}, {'name': 'Work and Welfare', 'thomas_id': '03', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-9263'}, {'name': 'Oversight', 'thomas_id': '06', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-3625'}, {'name': 'Tax', 'thomas_id': '05', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-5522'}, {'name': 'Social Security', 'thomas_id': '01', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-9263'}, {'name': 'Trade', 'thomas_id': '04', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-6649'}]","1139 LHOB; Washington, DC 20515-6348",(202) 225-3625,,"The Committee on Ways and Means is the chief tax-writing committee in the House of Representatives. The Committee derives a large share of its jurisdiction from Article I, Section VII of the U.S. Constitution, which declares, “All Bills for raising Revenue shall originate in the House of Representatives.” The committee has jurisdiction over revenue and related issues such as tariffs, reciprocal trade agreements, and the bonded debt of the United States. It also oversees revenue-related aspects of the Social Security system, Medicare, and social services programs.",UCrz_XV52yquSiXvyjdh03Fw,https://waysandmeans.house.gov/history/,,,,Tax,05
108,house,House Committee on Ways and Means,https://waysandmeans.house.gov/,https://gop-waysandmeans.house.gov/,HSWM,WM,"[{'name': 'Health', 'thomas_id': '02', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-3943'}, {'name': 'Work and Welfare', 'thomas_id': '03', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-9263'}, {'name': 'Oversight', 'thomas_id': '06', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-3625'}, {'name': 'Tax', 'thomas_id': '05', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-5522'}, {'name': 'Social Security', 'thomas_id': '01', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-9263'}, {'name': 'Trade', 'thomas_id': '04', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-6649'}]","1139 LHOB; Washington, DC 20515-6348",(202) 225-3625,,"The Committee on Ways and Means is the chief tax-writing committee in the House of Representatives. The Committee derives a large share of its jurisdiction from Article I, Section VII of the U.S. Constitution, which declares, “All Bills for raising Revenue shall originate in the House of Representatives.” The committee has jurisdiction over revenue and related issues such as tariffs, reciprocal trade agreements, and the bonded debt of the United States. It also oversees revenue-related aspects of the Social Security system, Medicare, and social services programs.",UCrz_XV52yquSiXvyjdh03Fw,https://waysandmeans.house.gov/history/,,,,Social Security,01
109,house,House Committee on Ways and Means,https://waysandmeans.house.gov/,https://gop-waysandmeans.house.gov/,HSWM,WM,"[{'name': 'Health', 'thomas_id': '02', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-3943'}, {'name': 'Work and Welfare', 'thomas_id': '03', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-9263'}, {'name': 'Oversight', 'thomas_id': '06', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-3625'}, {'name': 'Tax', 'thomas_id': '05', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-5522'}, {'name': 'Social Security', 'thomas_id': '01', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-9263'}, {'name': 'Trade', 'thomas_id': '04', 'address': '1139 LHOB; Washington, DC 20515', 'phone': '(202) 225-6649'}]","1139 LHOB; Washington, DC 20515-6348",(202) 225-3625,,"The Committee on Ways and Means is the chief tax-writing committee in the House of Representatives. The Committee derives a large share of its jurisdiction from Article I, Section VII of the U.S. Constitution, which declares, “All Bills for raising Revenue shall originate in the House of Representatives.” The committee has jurisdiction over revenue and related issues such as tariffs, reciprocal trade agreements, and the bonded debt of the United States. It also oversees revenue-related aspects of the Social Security system, Medicare, and social services programs.",UCrz_XV52yquSiXvyjdh03Fw,https://waysandmeans.house.gov/history/,,,,Trade,04
110,joint,Commission on Security and Cooperation in Europe,http://www.csce.gov/,,JCSE,,,,,,,UCtFO3w68Kumz7tRyspaqF2g,,,JCSE,Commission on Security and Cooperation in Europe,,
111,joint,Joint Economic Committee,http://www.jec.senate.gov/,,JSEC,EC,,"SD-G01 DSOB; Washington, DC 20510-6432",(202) 224-5171,http://www.jec.senate.gov/republicans/public/?a=RSS.Feed,,UCbNWSrKyYBP5iIZKT35LSGA,,http://www.jec.senate.gov/public/?a=RSS.Feed,JSEC,Joint Economic Committee,,
112,joint,Joint Committee on the Library,https://cha.house.gov/jointcommittees/joint-committee-library,,JSLC,JL,,"1309 LHOB; Washington, DC 20515-6157",(202) 225-8281,,,,,,JSLC,Joint Committee on the Library,,
113,joint,Joint Committee on Printing,https://cha.house.gov/jointcommittees/joint-committee-on-printing,,JSPR,JP,,"1309 LHOB; Washington, DC 20515-6446",(202) 225-8281,,,,,,JSPR,Joint Committee on Printing,,
114,joint,Joint Committee on Taxation,https://www.jct.gov,,JSTX,IT,,"502 FHOB; Washington, DC 20515-6453",(202) 225-3621,,,,,,JSTX,United States Congress Joint Committee on Taxation,,
115,senate,United States Senate Caucus on International Narcotics Control,http://www.drugcaucus.senate.gov/,,SCNC,,,,,,"The Senate Caucus on International Narcotics Control was created to “monitor and encourage United States Government and private programs seeking to expand international cooperation against drug abuse and narcotics trafficking” and to “monitor and promote international compliance with narcotics control treaties.” As a formal organization of the U.S. Senate, the Caucus has the status of a standing committee. The Caucus exercises oversight on a wide range of issues, including international counternarcotics assistance and domestic drug prevention and treatment programs. The Caucus has held numerous hearings over the years and has issued a number of reports on U.S. narcotics control policy.",UCD6CIIrqCTE08ZXPCzhoNyA,http://www.drugcaucus.senate.gov/content/about,,SCNC,,,
116,senate,Senate Select Committee on Ethics,http://www.ethics.senate.gov/,,SLET,,,,,http://www.ethics.senate.gov/public/?a=RSS.Feed,"The Senate Select Committee on Ethics is authorized to receive and investigate allegations of improper conduct which may reflect upon the Senate, violations of law, violations of the Senate Code of Official Conduct and violations of rules and regulations of the Senate; recommend disciplinary action; recommend additional Senate rules or regulations to insure proper standards of conduct; and report violations of law to the proper federal and state authorities.",,https://www.ethics.senate.gov/public/index.cfm/jurisdiction,,SLET,United States Senate Select Committee on Ethics,,
117,senate,Senate Committee on Indian Affairs,http://www.indian.senate.gov/,,SLIA,,,,,,"The Senate Committee on Indian Affairs has jurisdiction to study the unique problems of American Indian, Native Hawaiian, and Alaska Native peoples and to propose legislation to alleviate these difficulties. These issues include, but are not limited to, Indian education, economic development, land management, trust responsibilities, health care, and claims against the United States. Additionally, all legislation proposed by Members of the Senate that specifically pertains to American Indians, Native Hawaiians, or Alaska Natives is under the jurisdiction of the Committee.",UCyrk47CduR0_u8fF-YV66Ig,https://www.indian.senate.gov/about/history,,SLIA,United States Senate Committee on Indian Affairs,,
118,senate,Senate Select Committee on Intelligence,http://www.intelligence.senate.gov/,,SLIN,,,,,,The Senate Committee on Intelligence was created to study the intelligence activities and programs of the United States Government and report to the Senate concerning such intelligence activities and programs. The Committee is also responsible for proposing legislation and providing legislative oversight to ensure that intelligence activities of the United States are in conformity with the Constitution and the law.,,https://www.intelligence.senate.gov/about,,SLIN,United States Senate Select Committee on Intelligence,,
119,senate,Senate Special Committee on Aging,http://www.aging.senate.gov/,,SPAG,,,,,,"The Senate Special Committee on Aging conducts a continuing study of issues related to older Americans such as health, income, lifestyle, and more. The committee reports its findings back to the Senate at least once a year. No bills are referred to this committee and the committee has no legislative jurisdiction.",,https://www.aging.senate.gov/about/rules,,SPAG,United States Senate Special Committee on Aging,,
120,senate,"Senate Committee on Agriculture, Nutrition, and Forestry",http://www.agriculture.senate.gov/,,SSAF,,"[{'name': 'Commodities, Risk Management, and Trade', 'thomas_id': '13', 'wikipedia': 'United States Senate Agriculture Subcommittee on Commodities, Markets, Trade and Risk Management'}, {'name': 'Conservation, Climate, Forestry, and Natural Resources', 'thomas_id': '14', 'wikipedia': 'United States Senate Agriculture Subcommittee on Conservation, Forestry and Natural Resources'}, {'name': 'Rural Development and Energy', 'thomas_id': '15', 'wikipedia': 'United States Senate Agriculture Subcommittee on Jobs, Rural Economic Growth and Energy Innovation'}, {'name': 'Food and Nutrition, Specialty Crops, Organics, and Research', 'thomas_id': '16', 'wikipedia': 'United States Senate Agriculture Subcommittee on Nutrition, Specialty Crops, Food and Agricultural Research'}, {'name': 'Livestock, Dairy, Poultry, Local Food Systems, and Food Safety and Security', 'thomas_id': '17', 'wikipedia': 'United States Senate Agriculture Subcommittee on Livestock, Dairy, Poultry, Marketing and Agriculture Security'}]",,,http://www.ag.senate.gov/rss/feeds/?type=press&amp;groups=democrat,"The Senate Committee on Agriculture has legislative jurisdiction over agriculture, food, and nutrition.",,https://www.agriculture.senate.gov/about/jurisdiction,http://www.ag.senate.gov/rss/feeds/?type=press&amp;groups=republican,SSAF,"United States Senate Committee on Agriculture, Nutrition and Forestry","Commodities, Risk Management, and Trade",13
121,senate,"Senate Committee on Agriculture, Nutrition, and Forestry",http://www.agriculture.senate.gov/,,SSAF,,"[{'name': 'Commodities, Risk Management, and Trade', 'thomas_id': '13', 'wikipedia': 'United States Senate Agriculture Subcommittee on Commodities, Markets, Trade and Risk Management'}, {'name': 'Conservation, Climate, Forestry, and Natural Resources', 'thomas_id': '14', 'wikipedia': 'United States Senate Agriculture Subcommittee on Conservation, Forestry and Natural Resources'}, {'name': 'Rural Development and Energy', 'thomas_id': '15', 'wikipedia': 'United States Senate Agriculture Subcommittee on Jobs, Rural Economic Growth and Energy Innovation'}, {'name': 'Food and Nutrition, Specialty Crops, Organics, and Research', 'thomas_id': '16', 'wikipedia': 'United States Senate Agriculture Subcommittee on Nutrition, Specialty Crops, Food and Agricultural Research'}, {'name': 'Livestock, Dairy, Poultry, Local Food Systems, and Food Safety and Security', 'thomas_id': '17', 'wikipedia': 'United States Senate Agriculture Subcommittee on Livestock, Dairy, Poultry, Marketing and Agriculture Security'}]",,,http://www.ag.senate.gov/rss/feeds/?type=press&amp;groups=democrat,"The Senate Committee on Agriculture has legislative jurisdiction over agriculture, food, and nutrition.",,https://www.agriculture.senate.gov/about/jurisdiction,http://www.ag.senate.gov/rss/feeds/?type=press&amp;groups=republican,SSAF,"United States Senate Committee on Agriculture, Nutrition and Forestry","Conservation, Climate, Forestry, and Natural Resources",14
122,senate,"Senate Committee on Agriculture, Nutrition, and Forestry",http://www.agriculture.senate.gov/,,SSAF,,"[{'name': 'Commodities, Risk Management, and Trade', 'thomas_id': '13', 'wikipedia': 'United States Senate Agriculture Subcommittee on Commodities, Markets, Trade and Risk Management'}, {'name': 'Conservation, Climate, Forestry, and Natural Resources', 'thomas_id': '14', 'wikipedia': 'United States Senate Agriculture Subcommittee on Conservation, Forestry and Natural Resources'}, {'name': 'Rural Development and Energy', 'thomas_id': '15', 'wikipedia': 'United States Senate Agriculture Subcommittee on Jobs, Rural Economic Growth and Energy Innovation'}, {'name': 'Food and Nutrition, Specialty Crops, Organics, and Research', 'thomas_id': '16', 'wikipedia': 'United States Senate Agriculture Subcommittee on Nutrition, Specialty Crops, Food and Agricultural Research'}, {'name': 'Livestock, Dairy, Poultry, Local Food Systems, and Food Safety and Security', 'thomas_id': '17', 'wikipedia': 'United States Senate Agriculture Subcommittee on Livestock, Dairy, Poultry, Marketing and Agriculture Security'}]",,,http://www.ag.senate.gov/rss/feeds/?type=press&amp;groups=democrat,"The Senate Committee on Agriculture has legislative jurisdiction over agriculture, food, and nutrition.",,https://www.agriculture.senate.gov/about/jurisdiction,http://www.ag.senate.gov/rss/feeds/?type=press&amp;groups=republican,SSAF,"United States Senate Committee on Agriculture, Nutrition and Forestry",Rural Development and Energy,15
